48,"hasAccount(victimUser,victimHost,victimAccount)","LEAF",1
49,"scriptNetAccess(victimHost,pupyC2Server,'/home/victimAccount/3aka3.doc',reversePupy,http,1234)","OR",0
50,"RULE 85 (BB - Direct script network access - Existing Script)","AND",0
51,"isNetScript(victimHost,pupyC2Server,reversePupy,http,1234,pupyPayload)","LEAF",1
52,"dataBind(victimHost,'/home/victimAccount/3aka3.doc',pupyPayload)","LEAF",1
53,"aclNW(victimHost,pupyC2Server,http,1234)","LEAF",1
54,"dataFlow(victimHost,pupyC2Server,reversePupy,_)","OR",0
55,"RULE 83 (BB - Data flow initiated by script)","AND",0
56,"localAccess(attacker,pupyC2Server,root)","OR",0
57,"RULE 111 (BB - An user who is located in a host has root access to that host)","AND",0
58,"located(attacker,pupyC2Server)","LEAF",1
59,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
60,"canAccessFile(victimHost,_,exec,'/bin/cat')","OR",0
61,"RULE 93 (BB - A legitimate account can access file)","AND",0
62,"localFileProtection(victimHost,_,exec,'/bin/cat')","OR",0
63,"RULE 96 (BB - world file access)","AND",0
64,"worldAccessible(victimHost,exec,'/bin/cat')","OR",0
65,"RULE 105 (BB - world file access)","AND",0
66,"fileAttr(victimHost,'/bin/cat',-,r,w,x,-,-,-,r,w,x)","LEAF",1
67,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
68,"canAccessFile(victimHost,_,exec,'/bin/certutil')","OR",0
69,"RULE 93 (BB - A legitimate account can access file)","AND",0
70,"localFileProtection(victimHost,_,exec,'/bin/certutil')","OR",0
71,"RULE 96 (BB - world file access)","AND",0
72,"worldAccessible(victimHost,exec,'/bin/certutil')","OR",0
73,"RULE 105 (BB - world file access)","AND",0
74,"fileAttr(victimHost,'/bin/certutil',-,r,w,x,-,-,-,r,w,x)","LEAF",1
75,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
76,"canAccessFile(victimHost,_,exec,'/bin/df')","OR",0
77,"RULE 93 (BB - A legitimate account can access file)","AND",0
78,"localFileProtection(victimHost,_,exec,'/bin/df')","OR",0
79,"RULE 96 (BB - world file access)","AND",0
80,"worldAccessible(victimHost,exec,'/bin/df')","OR",0
81,"RULE 105 (BB - world file access)","AND",0
82,"fileAttr(victimHost,'/bin/df',-,r,w,x,-,-,-,r,w,x)","LEAF",1
83,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
84,"canAccessFile(victimHost,_,exec,'/bin/find')","OR",0
85,"RULE 93 (BB - A legitimate account can access file)","AND",0
86,"localFileProtection(victimHost,_,exec,'/bin/find')","OR",0
87,"RULE 96 (BB - world file access)","AND",0
88,"worldAccessible(victimHost,exec,'/bin/find')","OR",0
89,"RULE 105 (BB - world file access)","AND",0
90,"fileAttr(victimHost,'/bin/find',-,r,w,x,-,-,-,r,w,x)","LEAF",1
91,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
92,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
93,"canAccessFile(victimHost,_,exec,'/bin/ls')","OR",0
94,"RULE 93 (BB - A legitimate account can access file)","AND",0
95,"localFileProtection(victimHost,_,exec,'/bin/ls')","OR",0
96,"RULE 96 (BB - world file access)","AND",0
97,"worldAccessible(victimHost,exec,'/bin/ls')","OR",0
98,"RULE 105 (BB - world file access)","AND",0
99,"fileAttr(victimHost,'/bin/ls',-,r,w,x,-,-,-,r,w,x)","LEAF",1
100,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
101,"canAccessFile(victimHost,_,exec,'/bin/ps')","OR",0
102,"RULE 93 (BB - A legitimate account can access file)","AND",0
103,"localFileProtection(victimHost,_,exec,'/bin/ps')","OR",0
104,"RULE 96 (BB - world file access)","AND",0
105,"worldAccessible(victimHost,exec,'/bin/ps')","OR",0
106,"RULE 105 (BB - world file access)","AND",0
107,"fileAttr(victimHost,'/bin/ps',-,r,w,x,-,-,-,r,w,x)","LEAF",1
108,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
109,"canAccessFile(victimHost,_,exec,'/bin/rm')","OR",0
110,"RULE 93 (BB - A legitimate account can access file)","AND",0
111,"localFileProtection(victimHost,_,exec,'/bin/rm')","OR",0
112,"RULE 96 (BB - world file access)","AND",0
113,"worldAccessible(victimHost,exec,'/bin/rm')","OR",0
114,"RULE 105 (BB - world file access)","AND",0
115,"fileAttr(victimHost,'/bin/rm',-,r,w,x,-,-,-,r,w,x)","LEAF",1
116,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
117,"canAccessFile(victimHost,_,exec,'/bin/tcpdump')","OR",0
118,"RULE 93 (BB - A legitimate account can access file)","AND",0
119,"localFileProtection(victimHost,_,exec,'/bin/tcpdump')","OR",0
120,"RULE 96 (BB - world file access)","AND",0
121,"worldAccessible(victimHost,exec,'/bin/tcpdump')","OR",0
122,"RULE 105 (BB - world file access)","AND",0
123,"fileAttr(victimHost,'/bin/tcpdump',-,r,w,x,-,-,-,r,w,x)","LEAF",1
124,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
125,"canAccessFile(victimHost,_,exec,'/bin/tracert')","OR",0
126,"RULE 93 (BB - A legitimate account can access file)","AND",0
127,"localFileProtection(victimHost,_,exec,'/bin/tracert')","OR",0
128,"RULE 96 (BB - world file access)","AND",0
129,"worldAccessible(victimHost,exec,'/bin/tracert')","OR",0
130,"RULE 105 (BB - world file access)","AND",0
131,"fileAttr(victimHost,'/bin/tracert',-,r,w,x,-,-,-,r,w,x)","LEAF",1
132,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
133,"canAccessFile(victimHost,_,exec,'/bin/who')","OR",0
134,"RULE 93 (BB - A legitimate account can access file)","AND",0
135,"localFileProtection(victimHost,_,exec,'/bin/who')","OR",0
136,"RULE 96 (BB - world file access)","AND",0
137,"worldAccessible(victimHost,exec,'/bin/who')","OR",0
138,"RULE 105 (BB - world file access)","AND",0
139,"fileAttr(victimHost,'/bin/who',-,r,w,x,-,-,-,r,w,x)","LEAF",1
140,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
141,"canAccessFile(victimHost,_,exec,'/bin/zip')","OR",0
142,"RULE 93 (BB - A legitimate account can access file)","AND",0
143,"localFileProtection(victimHost,_,exec,'/bin/zip')","OR",0
144,"RULE 96 (BB - world file access)","AND",0
145,"worldAccessible(victimHost,exec,'/bin/zip')","OR",0
146,"RULE 105 (BB - world file access)","AND",0
147,"fileAttr(victimHost,'/bin/zip',-,r,w,x,-,-,-,r,w,x)","LEAF",1
148,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
149,"canAccessFile(victimHost,_,exec,'/private')","OR",0
150,"RULE 93 (BB - A legitimate account can access file)","AND",0
151,"localFileProtection(victimHost,_,exec,'/private')","OR",0
152,"RULE 96 (BB - world file access)","AND",0
153,"worldAccessible(victimHost,exec,'/private')","OR",0
154,"RULE 105 (BB - world file access)","AND",0
155,"fileAttr(victimHost,'/private',d,r,w,x,r,-,x,r,-,x)","LEAF",1
156,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
157,"canAccessFile(victimHost,_,exec,'/private/secret1.doc')","OR",0
158,"RULE 93 (BB - A legitimate account can access file)","AND",0
159,"localFileProtection(victimHost,_,exec,'/private/secret1.doc')","OR",0
160,"RULE 96 (BB - world file access)","AND",0
161,"worldAccessible(victimHost,exec,'/private/secret1.doc')","OR",0
162,"RULE 105 (BB - world file access)","AND",0
163,"fileAttr(victimHost,'/private/secret1.doc',-,-,-,-,-,-,-,r,w,x)","LEAF",1
164,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
165,"canAccessFile(victimHost,_,exec,'/private/secret2.doc')","OR",0
166,"RULE 93 (BB - A legitimate account can access file)","AND",0
167,"localFileProtection(victimHost,_,exec,'/private/secret2.doc')","OR",0
168,"RULE 96 (BB - world file access)","AND",0
169,"worldAccessible(victimHost,exec,'/private/secret2.doc')","OR",0
170,"RULE 105 (BB - world file access)","AND",0
171,"fileAttr(victimHost,'/private/secret2.doc',-,-,-,-,-,-,-,r,w,x)","LEAF",1
172,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
173,"canAccessFile(victimHost,_,exec,'/usr/bin/sudo')","OR",0
174,"RULE 93 (BB - A legitimate account can access file)","AND",0
175,"localFileProtection(victimHost,_,exec,'/usr/bin/sudo')","OR",0
176,"RULE 96 (BB - world file access)","AND",0
177,"worldAccessible(victimHost,exec,'/usr/bin/sudo')","OR",0
178,"RULE 105 (BB - world file access)","AND",0
179,"fileAttr(victimHost,'/usr/bin/sudo',-,r,w,s,r,-,-,r,-,x)","LEAF",1
180,"RULE 91 (BB - execCode implies file access)","AND",0
181,"canAccessFile(victimHost,root,exec,'/bin/groups')","OR",0
182,"RULE 93 (BB - A legitimate account can access file)","AND",0
183,"localFileProtection(victimHost,root,exec,'/bin/groups')","OR",0
184,"RULE 94 (BB - owner file access)","AND",0
185,"ownerAccessible(victimHost,exec,'/bin/groups')","OR",0
186,"RULE 103 (BB - owner file access)","AND",0
187,"fileOwner(victimHost,root,'/bin/groups')","LEAF",1
188,"RULE 96 (BB - world file access)","AND",0
189,"execCode(attacker,victimHost,root)","OR",0
190,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
191,"canAccessFile(victimHost,root,exec,'/bin')","OR",0
192,"RULE 93 (BB - A legitimate account can access file)","AND",0
193,"localFileProtection(victimHost,root,exec,'/bin')","OR",0
194,"RULE 94 (BB - owner file access)","AND",0
195,"ownerAccessible(victimHost,exec,'/bin')","OR",0
196,"RULE 103 (BB - owner file access)","AND",0
197,"fileOwner(victimHost,root,'/bin')","LEAF",1
198,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
199,"canAccessFile(victimHost,root,exec,'/bin/cat')","OR",0
200,"RULE 93 (BB - A legitimate account can access file)","AND",0
201,"localFileProtection(victimHost,root,exec,'/bin/cat')","OR",0
202,"RULE 94 (BB - owner file access)","AND",0
203,"ownerAccessible(victimHost,exec,'/bin/cat')","OR",0
204,"RULE 103 (BB - owner file access)","AND",0
205,"fileOwner(victimHost,root,'/bin/cat')","LEAF",1
206,"RULE 96 (BB - world file access)","AND",0
207,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
208,"canAccessFile(victimHost,root,exec,'/bin/certutil')","OR",0
209,"RULE 93 (BB - A legitimate account can access file)","AND",0
210,"localFileProtection(victimHost,root,exec,'/bin/certutil')","OR",0
211,"RULE 94 (BB - owner file access)","AND",0
212,"ownerAccessible(victimHost,exec,'/bin/certutil')","OR",0
213,"RULE 103 (BB - owner file access)","AND",0
214,"fileOwner(victimHost,root,'/bin/certutil')","LEAF",1
215,"RULE 96 (BB - world file access)","AND",0
216,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
217,"canAccessFile(victimHost,root,exec,'/bin/df')","OR",0
218,"RULE 93 (BB - A legitimate account can access file)","AND",0
219,"localFileProtection(victimHost,root,exec,'/bin/df')","OR",0
220,"RULE 94 (BB - owner file access)","AND",0
221,"ownerAccessible(victimHost,exec,'/bin/df')","OR",0
222,"RULE 103 (BB - owner file access)","AND",0
223,"fileOwner(victimHost,root,'/bin/df')","LEAF",1
224,"RULE 96 (BB - world file access)","AND",0
225,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
226,"canAccessFile(victimHost,root,exec,'/bin/find')","OR",0
227,"RULE 93 (BB - A legitimate account can access file)","AND",0
228,"localFileProtection(victimHost,root,exec,'/bin/find')","OR",0
229,"RULE 94 (BB - owner file access)","AND",0
230,"ownerAccessible(victimHost,exec,'/bin/find')","OR",0
231,"RULE 103 (BB - owner file access)","AND",0
232,"fileOwner(victimHost,root,'/bin/find')","LEAF",1
233,"RULE 96 (BB - world file access)","AND",0
234,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
235,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
236,"canAccessFile(victimHost,root,exec,'/bin/ls')","OR",0
237,"RULE 93 (BB - A legitimate account can access file)","AND",0
238,"localFileProtection(victimHost,root,exec,'/bin/ls')","OR",0
239,"RULE 94 (BB - owner file access)","AND",0
240,"ownerAccessible(victimHost,exec,'/bin/ls')","OR",0
241,"RULE 103 (BB - owner file access)","AND",0
242,"fileOwner(victimHost,root,'/bin/ls')","LEAF",1
243,"RULE 96 (BB - world file access)","AND",0
244,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
245,"canAccessFile(victimHost,root,exec,'/bin/ps')","OR",0
246,"RULE 93 (BB - A legitimate account can access file)","AND",0
247,"localFileProtection(victimHost,root,exec,'/bin/ps')","OR",0
248,"RULE 94 (BB - owner file access)","AND",0
249,"ownerAccessible(victimHost,exec,'/bin/ps')","OR",0
250,"RULE 103 (BB - owner file access)","AND",0
251,"fileOwner(victimHost,root,'/bin/ps')","LEAF",1
252,"RULE 96 (BB - world file access)","AND",0
253,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
254,"canAccessFile(victimHost,root,exec,'/bin/rm')","OR",0
255,"RULE 93 (BB - A legitimate account can access file)","AND",0
256,"localFileProtection(victimHost,root,exec,'/bin/rm')","OR",0
257,"RULE 94 (BB - owner file access)","AND",0
258,"ownerAccessible(victimHost,exec,'/bin/rm')","OR",0
259,"RULE 103 (BB - owner file access)","AND",0
260,"fileOwner(victimHost,root,'/bin/rm')","LEAF",1
261,"RULE 96 (BB - world file access)","AND",0
262,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
263,"canAccessFile(victimHost,root,exec,'/bin/tcpdump')","OR",0
264,"RULE 93 (BB - A legitimate account can access file)","AND",0
265,"localFileProtection(victimHost,root,exec,'/bin/tcpdump')","OR",0
266,"RULE 94 (BB - owner file access)","AND",0
267,"ownerAccessible(victimHost,exec,'/bin/tcpdump')","OR",0
268,"RULE 103 (BB - owner file access)","AND",0
269,"fileOwner(victimHost,root,'/bin/tcpdump')","LEAF",1
270,"RULE 96 (BB - world file access)","AND",0
271,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
272,"canAccessFile(victimHost,root,exec,'/bin/tracert')","OR",0
273,"RULE 93 (BB - A legitimate account can access file)","AND",0
274,"localFileProtection(victimHost,root,exec,'/bin/tracert')","OR",0
275,"RULE 94 (BB - owner file access)","AND",0
276,"ownerAccessible(victimHost,exec,'/bin/tracert')","OR",0
277,"RULE 103 (BB - owner file access)","AND",0
278,"fileOwner(victimHost,root,'/bin/tracert')","LEAF",1
279,"RULE 96 (BB - world file access)","AND",0
280,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
281,"canAccessFile(victimHost,root,exec,'/bin/who')","OR",0
282,"RULE 93 (BB - A legitimate account can access file)","AND",0
283,"localFileProtection(victimHost,root,exec,'/bin/who')","OR",0
284,"RULE 94 (BB - owner file access)","AND",0
285,"ownerAccessible(victimHost,exec,'/bin/who')","OR",0
286,"RULE 103 (BB - owner file access)","AND",0
287,"fileOwner(victimHost,root,'/bin/who')","LEAF",1
288,"RULE 96 (BB - world file access)","AND",0
289,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
290,"canAccessFile(victimHost,root,exec,'/bin/zip')","OR",0
291,"RULE 93 (BB - A legitimate account can access file)","AND",0
292,"localFileProtection(victimHost,root,exec,'/bin/zip')","OR",0
293,"RULE 94 (BB - owner file access)","AND",0
294,"ownerAccessible(victimHost,exec,'/bin/zip')","OR",0
295,"RULE 103 (BB - owner file access)","AND",0
296,"fileOwner(victimHost,root,'/bin/zip')","LEAF",1
297,"RULE 96 (BB - world file access)","AND",0
298,"RULE 91 (BB - execCode implies file access)","AND",0
299,"canAccessFile(victimHost,victimAccount,exec,'/bin/groups')","OR",0
300,"RULE 93 (BB - A legitimate account can access file)","AND",0
301,"localFileProtection(victimHost,victimAccount,exec,'/bin/groups')","OR",0
302,"RULE 96 (BB - world file access)","AND",0
303,"execCode(attacker,victimHost,victimAccount)","OR",0
304,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
305,"canAccessFile(victimHost,victimAccount,exec,'/bin/bash')","OR",0
306,"RULE 93 (BB - A legitimate account can access file)","AND",0
307,"localFileProtection(victimHost,victimAccount,exec,'/bin/bash')","OR",0
308,"RULE 95 (BB - group file access)","AND",0
309,"groupAccessible(victimHost,exec,'/bin/bash')","LEAF",1
310,"fileGroupOwner(victimHost,'/bin/bash',victimGroup)","LEAF",1
311,"inGroup(victimAccount,victimGroup)","LEAF",1
312,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
313,"canAccessFile(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
314,"RULE 93 (BB - A legitimate account can access file)","AND",0
315,"localFileProtection(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
316,"RULE 94 (BB - owner file access)","AND",0
317,"ownerAccessible(victimHost,exec,'/bin/powershell')","OR",0
318,"RULE 103 (BB - owner file access)","AND",0
319,"fileAttr(victimHost,'/bin/powershell',-,r,w,x,-,-,-,-,-,-)","LEAF",1
320,"fileOwner(victimHost,victimAccount,'/bin/powershell')","LEAF",1
321,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
322,"canAccessFile(victimHost,victimAccount,exec,'/home/victimAccount/.bash_history')","OR",0
323,"RULE 93 (BB - A legitimate account can access file)","AND",0
324,"localFileProtection(victimHost,victimAccount,exec,'/home/victimAccount/.bash_history')","OR",0
325,"RULE 94 (BB - owner file access)","AND",0
326,"ownerAccessible(victimHost,exec,'/home/victimAccount/.bash_history')","OR",0
327,"RULE 103 (BB - owner file access)","AND",0
328,"fileAttr(victimHost,'/home/victimAccount/.bash_history',-,r,w,x,r,w,x,-,-,-)","LEAF",1
329,"fileOwner(victimHost,victimAccount,'/home/victimAccount/.bash_history')","LEAF",1
330,"RULE 95 (BB - group file access)","AND",0
331,"groupAccessible(victimHost,exec,'/home/victimAccount/.bash_history')","LEAF",1
332,"fileGroupOwner(victimHost,'/home/victimAccount/.bash_history',victimGroup)","LEAF",1
333,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
334,"canAccessFile(victimHost,victimAccount,exec,'/home/victimAccount/.bash_login')","OR",0
335,"RULE 93 (BB - A legitimate account can access file)","AND",0
336,"localFileProtection(victimHost,victimAccount,exec,'/home/victimAccount/.bash_login')","OR",0
337,"RULE 94 (BB - owner file access)","AND",0
338,"ownerAccessible(victimHost,exec,'/home/victimAccount/.bash_login')","OR",0
339,"RULE 103 (BB - owner file access)","AND",0
340,"fileAttr(victimHost,'/home/victimAccount/.bash_login',-,r,w,x,r,w,x,-,-,-)","LEAF",1
341,"fileOwner(victimHost,victimAccount,'/home/victimAccount/.bash_login')","LEAF",1
342,"RULE 95 (BB - group file access)","AND",0
343,"groupAccessible(victimHost,exec,'/home/victimAccount/.bash_login')","LEAF",1
344,"fileGroupOwner(victimHost,'/home/victimAccount/.bash_login',victimGroup)","LEAF",1
345,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
346,"RULE 77 (BB - User is able to use a reverse shell)","AND",0
347,"canAccessFile(victimHost,victimAccount,exec,'/private')","OR",0
348,"RULE 93 (BB - A legitimate account can access file)","AND",0
349,"localFileProtection(victimHost,victimAccount,exec,'/private')","OR",0
350,"RULE 94 (BB - owner file access)","AND",0
351,"ownerAccessible(victimHost,exec,'/private')","OR",0
352,"RULE 103 (BB - owner file access)","AND",0
353,"fileOwner(victimHost,victimAccount,'/private')","LEAF",1
354,"RULE 95 (BB - group file access)","AND",0
355,"groupAccessible(victimHost,exec,'/private')","LEAF",1
356,"fileGroupOwner(victimHost,'/private',victimGroup)","LEAF",1
357,"installed(victimHost,'/bin/groups',groups)","LEAF",1
358,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
359,"RULE 69 (Asset - Able to abuse command and scripting interpreters)","AND",0
360,"cmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
361,"RULE 73 (T1059 - Command and Scripting Interpreter)","AND",0
362,"cmdScriptingInterpreterUnixShell(attacker,victimHost,'/bin/bash')","OR",0
363,"RULE 75 (T1059.004 - Command and Scripting Interpreter - PowerShell)","AND",0
364,"isUnixShell(bash)","LEAF",1
365,"canRunInstalledSoftware(attacker,victimHost,'/bin/bash',bash)","OR",0
366,"RULE 76 (BB - User is able to run installed software)","AND",0
367,"accessFile(attacker,victimHost,exec,'/bin/bash')","OR",0
368,"RULE 91 (BB - execCode implies file access)","AND",0
369,"installed(victimHost,'/bin/bash',bash)","LEAF",1
370,"malicious(attacker)","LEAF",1
371,"RULE 3 (T1069.001 - Permission Groups Discovery - Local Groups)","AND",0
372,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
373,"RULE 69 (Asset - Able to abuse command and scripting interpreters)","AND",0
374,"cmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
375,"RULE 72 (T1059 - Command and Scripting Interpreter)","AND",0
376,"cmdScriptingInterpreterPowerShell(attacker,victimHost,'/bin/powershell')","OR",0
377,"RULE 74 (T1059.001 - Command and Scripting Interpreter - PowerShell)","AND",0
378,"isPowerShell(powerShell)","LEAF",1
379,"canRunInstalledSoftware(attacker,victimHost,'/bin/powershell',powerShell)","OR",0
380,"RULE 76 (BB - User is able to run installed software)","AND",0
381,"accessFile(attacker,victimHost,exec,'/bin/powershell')","OR",0
382,"RULE 91 (BB - execCode implies file access)","AND",0
383,"installed(victimHost,'/bin/powershell',powerShell)","LEAF",1
