47,"RULE 82 (BB - A User can execute code using his account on a specific host)","AND",0
48,"hasAccount(victimUser,victimHost,victimAccount)","LEAF",1
49,"scriptNetAccess(victimHost,pupyC2Server,'/home/victimAccount/3aka3.doc',reversePupy,http,1234)","OR",0
50,"RULE 75 (BB - Direct script network access - Existing Script)","AND",0
51,"isNetScript(victimHost,pupyC2Server,reversePupy,http,1234,pupyPayload)","LEAF",1
52,"dataBind(victimHost,'/home/victimAccount/3aka3.doc',pupyPayload)","LEAF",1
53,"aclNW(victimHost,pupyC2Server,http,1234)","LEAF",1
54,"dataFlow(victimHost,pupyC2Server,reversePupy,_)","OR",0
55,"RULE 73 (BB - Data flow initiated by script)","AND",0
56,"localAccess(attacker,pupyC2Server,root)","OR",0
57,"RULE 101 (BB - An user who is located in a host has root access to that host)","AND",0
58,"located(attacker,pupyC2Server)","LEAF",1
59,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
60,"canAccessFile(victimHost,_,exec,'/bin/cat')","OR",0
61,"RULE 83 (BB - A legitimate account can access file)","AND",0
62,"localFileProtection(victimHost,_,exec,'/bin/cat')","OR",0
63,"RULE 86 (BB - world file access)","AND",0
64,"worldAccessible(victimHost,exec,'/bin/cat')","OR",0
65,"RULE 95 (BB - world file access)","AND",0
66,"fileAttr(victimHost,'/bin/cat',-,r,w,x,-,-,-,r,w,x)","LEAF",1
67,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
68,"canAccessFile(victimHost,_,exec,'/bin/certutil')","OR",0
69,"RULE 83 (BB - A legitimate account can access file)","AND",0
70,"localFileProtection(victimHost,_,exec,'/bin/certutil')","OR",0
71,"RULE 86 (BB - world file access)","AND",0
72,"worldAccessible(victimHost,exec,'/bin/certutil')","OR",0
73,"RULE 95 (BB - world file access)","AND",0
74,"fileAttr(victimHost,'/bin/certutil',-,r,w,x,-,-,-,r,w,x)","LEAF",1
75,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
76,"canAccessFile(victimHost,_,exec,'/bin/find')","OR",0
77,"RULE 83 (BB - A legitimate account can access file)","AND",0
78,"localFileProtection(victimHost,_,exec,'/bin/find')","OR",0
79,"RULE 86 (BB - world file access)","AND",0
80,"worldAccessible(victimHost,exec,'/bin/find')","OR",0
81,"RULE 95 (BB - world file access)","AND",0
82,"fileAttr(victimHost,'/bin/find',-,r,w,x,-,-,-,r,w,x)","LEAF",1
83,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
84,"canAccessFile(victimHost,_,exec,'/bin/ls')","OR",0
85,"RULE 83 (BB - A legitimate account can access file)","AND",0
86,"localFileProtection(victimHost,_,exec,'/bin/ls')","OR",0
87,"RULE 86 (BB - world file access)","AND",0
88,"worldAccessible(victimHost,exec,'/bin/ls')","OR",0
89,"RULE 95 (BB - world file access)","AND",0
90,"fileAttr(victimHost,'/bin/ls',-,r,w,x,-,-,-,r,w,x)","LEAF",1
91,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
92,"canAccessFile(victimHost,_,exec,'/bin/ps')","OR",0
93,"RULE 83 (BB - A legitimate account can access file)","AND",0
94,"localFileProtection(victimHost,_,exec,'/bin/ps')","OR",0
95,"RULE 86 (BB - world file access)","AND",0
96,"worldAccessible(victimHost,exec,'/bin/ps')","OR",0
97,"RULE 95 (BB - world file access)","AND",0
98,"fileAttr(victimHost,'/bin/ps',-,r,w,x,-,-,-,r,w,x)","LEAF",1
99,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
100,"canAccessFile(victimHost,_,exec,'/bin/rm')","OR",0
101,"RULE 83 (BB - A legitimate account can access file)","AND",0
102,"localFileProtection(victimHost,_,exec,'/bin/rm')","OR",0
103,"RULE 86 (BB - world file access)","AND",0
104,"worldAccessible(victimHost,exec,'/bin/rm')","OR",0
105,"RULE 95 (BB - world file access)","AND",0
106,"fileAttr(victimHost,'/bin/rm',-,r,w,x,-,-,-,r,w,x)","LEAF",1
107,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
108,"canAccessFile(victimHost,_,exec,'/bin/tcpdump')","OR",0
109,"RULE 83 (BB - A legitimate account can access file)","AND",0
110,"localFileProtection(victimHost,_,exec,'/bin/tcpdump')","OR",0
111,"RULE 86 (BB - world file access)","AND",0
112,"worldAccessible(victimHost,exec,'/bin/tcpdump')","OR",0
113,"RULE 95 (BB - world file access)","AND",0
114,"fileAttr(victimHost,'/bin/tcpdump',-,r,w,x,-,-,-,r,w,x)","LEAF",1
115,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
116,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
117,"canAccessFile(victimHost,_,exec,'/bin/zip')","OR",0
118,"RULE 83 (BB - A legitimate account can access file)","AND",0
119,"localFileProtection(victimHost,_,exec,'/bin/zip')","OR",0
120,"RULE 86 (BB - world file access)","AND",0
121,"worldAccessible(victimHost,exec,'/bin/zip')","OR",0
122,"RULE 95 (BB - world file access)","AND",0
123,"fileAttr(victimHost,'/bin/zip',-,r,w,x,-,-,-,r,w,x)","LEAF",1
124,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
125,"canAccessFile(victimHost,_,exec,'/private')","OR",0
126,"RULE 83 (BB - A legitimate account can access file)","AND",0
127,"localFileProtection(victimHost,_,exec,'/private')","OR",0
128,"RULE 86 (BB - world file access)","AND",0
129,"worldAccessible(victimHost,exec,'/private')","OR",0
130,"RULE 95 (BB - world file access)","AND",0
131,"fileAttr(victimHost,'/private',d,r,w,x,r,-,x,r,-,x)","LEAF",1
132,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
133,"canAccessFile(victimHost,_,exec,'/private/secret1.doc')","OR",0
134,"RULE 83 (BB - A legitimate account can access file)","AND",0
135,"localFileProtection(victimHost,_,exec,'/private/secret1.doc')","OR",0
136,"RULE 86 (BB - world file access)","AND",0
137,"worldAccessible(victimHost,exec,'/private/secret1.doc')","OR",0
138,"RULE 95 (BB - world file access)","AND",0
139,"fileAttr(victimHost,'/private/secret1.doc',-,-,-,-,-,-,-,r,w,x)","LEAF",1
140,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
141,"canAccessFile(victimHost,_,exec,'/private/secret2.doc')","OR",0
142,"RULE 83 (BB - A legitimate account can access file)","AND",0
143,"localFileProtection(victimHost,_,exec,'/private/secret2.doc')","OR",0
144,"RULE 86 (BB - world file access)","AND",0
145,"worldAccessible(victimHost,exec,'/private/secret2.doc')","OR",0
146,"RULE 95 (BB - world file access)","AND",0
147,"fileAttr(victimHost,'/private/secret2.doc',-,-,-,-,-,-,-,r,w,x)","LEAF",1
148,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
149,"canAccessFile(victimHost,_,exec,'/usr/bin/sudo')","OR",0
150,"RULE 83 (BB - A legitimate account can access file)","AND",0
151,"localFileProtection(victimHost,_,exec,'/usr/bin/sudo')","OR",0
152,"RULE 86 (BB - world file access)","AND",0
153,"worldAccessible(victimHost,exec,'/usr/bin/sudo')","OR",0
154,"RULE 95 (BB - world file access)","AND",0
155,"fileAttr(victimHost,'/usr/bin/sudo',-,r,w,s,r,-,-,r,-,x)","LEAF",1
156,"RULE 81 (BB - execCode implies file access)","AND",0
157,"canAccessFile(victimHost,root,exec,'/bin/who')","OR",0
158,"RULE 83 (BB - A legitimate account can access file)","AND",0
159,"localFileProtection(victimHost,root,exec,'/bin/who')","OR",0
160,"RULE 84 (BB - owner file access)","AND",0
161,"ownerAccessible(victimHost,exec,'/bin/who')","OR",0
162,"RULE 93 (BB - owner file access)","AND",0
163,"fileOwner(victimHost,root,'/bin/who')","LEAF",1
164,"RULE 86 (BB - world file access)","AND",0
165,"execCode(attacker,victimHost,root)","OR",0
166,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
167,"canAccessFile(victimHost,root,exec,'/bin')","OR",0
168,"RULE 83 (BB - A legitimate account can access file)","AND",0
169,"localFileProtection(victimHost,root,exec,'/bin')","OR",0
170,"RULE 84 (BB - owner file access)","AND",0
171,"ownerAccessible(victimHost,exec,'/bin')","OR",0
172,"RULE 93 (BB - owner file access)","AND",0
173,"fileOwner(victimHost,root,'/bin')","LEAF",1
174,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
175,"canAccessFile(victimHost,root,exec,'/bin/cat')","OR",0
176,"RULE 83 (BB - A legitimate account can access file)","AND",0
177,"localFileProtection(victimHost,root,exec,'/bin/cat')","OR",0
178,"RULE 84 (BB - owner file access)","AND",0
179,"ownerAccessible(victimHost,exec,'/bin/cat')","OR",0
180,"RULE 93 (BB - owner file access)","AND",0
181,"fileOwner(victimHost,root,'/bin/cat')","LEAF",1
182,"RULE 86 (BB - world file access)","AND",0
183,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
184,"canAccessFile(victimHost,root,exec,'/bin/certutil')","OR",0
185,"RULE 83 (BB - A legitimate account can access file)","AND",0
186,"localFileProtection(victimHost,root,exec,'/bin/certutil')","OR",0
187,"RULE 84 (BB - owner file access)","AND",0
188,"ownerAccessible(victimHost,exec,'/bin/certutil')","OR",0
189,"RULE 93 (BB - owner file access)","AND",0
190,"fileOwner(victimHost,root,'/bin/certutil')","LEAF",1
191,"RULE 86 (BB - world file access)","AND",0
192,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
193,"canAccessFile(victimHost,root,exec,'/bin/find')","OR",0
194,"RULE 83 (BB - A legitimate account can access file)","AND",0
195,"localFileProtection(victimHost,root,exec,'/bin/find')","OR",0
196,"RULE 84 (BB - owner file access)","AND",0
197,"ownerAccessible(victimHost,exec,'/bin/find')","OR",0
198,"RULE 93 (BB - owner file access)","AND",0
199,"fileOwner(victimHost,root,'/bin/find')","LEAF",1
200,"RULE 86 (BB - world file access)","AND",0
201,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
202,"canAccessFile(victimHost,root,exec,'/bin/ls')","OR",0
203,"RULE 83 (BB - A legitimate account can access file)","AND",0
204,"localFileProtection(victimHost,root,exec,'/bin/ls')","OR",0
205,"RULE 84 (BB - owner file access)","AND",0
206,"ownerAccessible(victimHost,exec,'/bin/ls')","OR",0
207,"RULE 93 (BB - owner file access)","AND",0
208,"fileOwner(victimHost,root,'/bin/ls')","LEAF",1
209,"RULE 86 (BB - world file access)","AND",0
210,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
211,"canAccessFile(victimHost,root,exec,'/bin/ps')","OR",0
212,"RULE 83 (BB - A legitimate account can access file)","AND",0
213,"localFileProtection(victimHost,root,exec,'/bin/ps')","OR",0
214,"RULE 84 (BB - owner file access)","AND",0
215,"ownerAccessible(victimHost,exec,'/bin/ps')","OR",0
216,"RULE 93 (BB - owner file access)","AND",0
217,"fileOwner(victimHost,root,'/bin/ps')","LEAF",1
218,"RULE 86 (BB - world file access)","AND",0
219,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
220,"canAccessFile(victimHost,root,exec,'/bin/rm')","OR",0
221,"RULE 83 (BB - A legitimate account can access file)","AND",0
222,"localFileProtection(victimHost,root,exec,'/bin/rm')","OR",0
223,"RULE 84 (BB - owner file access)","AND",0
224,"ownerAccessible(victimHost,exec,'/bin/rm')","OR",0
225,"RULE 93 (BB - owner file access)","AND",0
226,"fileOwner(victimHost,root,'/bin/rm')","LEAF",1
227,"RULE 86 (BB - world file access)","AND",0
228,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
229,"canAccessFile(victimHost,root,exec,'/bin/tcpdump')","OR",0
230,"RULE 83 (BB - A legitimate account can access file)","AND",0
231,"localFileProtection(victimHost,root,exec,'/bin/tcpdump')","OR",0
232,"RULE 84 (BB - owner file access)","AND",0
233,"ownerAccessible(victimHost,exec,'/bin/tcpdump')","OR",0
234,"RULE 93 (BB - owner file access)","AND",0
235,"fileOwner(victimHost,root,'/bin/tcpdump')","LEAF",1
236,"RULE 86 (BB - world file access)","AND",0
237,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
238,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
239,"canAccessFile(victimHost,root,exec,'/bin/zip')","OR",0
240,"RULE 83 (BB - A legitimate account can access file)","AND",0
241,"localFileProtection(victimHost,root,exec,'/bin/zip')","OR",0
242,"RULE 84 (BB - owner file access)","AND",0
243,"ownerAccessible(victimHost,exec,'/bin/zip')","OR",0
244,"RULE 93 (BB - owner file access)","AND",0
245,"fileOwner(victimHost,root,'/bin/zip')","LEAF",1
246,"RULE 86 (BB - world file access)","AND",0
247,"RULE 81 (BB - execCode implies file access)","AND",0
248,"canAccessFile(victimHost,victimAccount,exec,'/bin/who')","OR",0
249,"RULE 83 (BB - A legitimate account can access file)","AND",0
250,"localFileProtection(victimHost,victimAccount,exec,'/bin/who')","OR",0
251,"RULE 86 (BB - world file access)","AND",0
252,"execCode(attacker,victimHost,victimAccount)","OR",0
253,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
254,"canAccessFile(victimHost,victimAccount,exec,'/bin/bash')","OR",0
255,"RULE 83 (BB - A legitimate account can access file)","AND",0
256,"localFileProtection(victimHost,victimAccount,exec,'/bin/bash')","OR",0
257,"RULE 85 (BB - group file access)","AND",0
258,"groupAccessible(victimHost,exec,'/bin/bash')","LEAF",1
259,"fileGroupOwner(victimHost,'/bin/bash',victimGroup)","LEAF",1
260,"inGroup(victimAccount,victimGroup)","LEAF",1
261,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
262,"canAccessFile(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
263,"RULE 83 (BB - A legitimate account can access file)","AND",0
264,"localFileProtection(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
265,"RULE 84 (BB - owner file access)","AND",0
266,"ownerAccessible(victimHost,exec,'/bin/powershell')","OR",0
267,"RULE 93 (BB - owner file access)","AND",0
268,"fileAttr(victimHost,'/bin/powershell',-,r,w,x,-,-,-,-,-,-)","LEAF",1
269,"fileOwner(victimHost,victimAccount,'/bin/powershell')","LEAF",1
270,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
271,"canAccessFile(victimHost,victimAccount,exec,'/home/victimAccount/.bash_history')","OR",0
272,"RULE 83 (BB - A legitimate account can access file)","AND",0
273,"localFileProtection(victimHost,victimAccount,exec,'/home/victimAccount/.bash_history')","OR",0
274,"RULE 84 (BB - owner file access)","AND",0
275,"ownerAccessible(victimHost,exec,'/home/victimAccount/.bash_history')","OR",0
276,"RULE 93 (BB - owner file access)","AND",0
277,"fileAttr(victimHost,'/home/victimAccount/.bash_history',-,r,w,x,r,w,x,-,-,-)","LEAF",1
278,"fileOwner(victimHost,victimAccount,'/home/victimAccount/.bash_history')","LEAF",1
279,"RULE 85 (BB - group file access)","AND",0
280,"groupAccessible(victimHost,exec,'/home/victimAccount/.bash_history')","LEAF",1
281,"fileGroupOwner(victimHost,'/home/victimAccount/.bash_history',victimGroup)","LEAF",1
282,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
283,"canAccessFile(victimHost,victimAccount,exec,'/home/victimAccount/.bash_login')","OR",0
284,"RULE 83 (BB - A legitimate account can access file)","AND",0
285,"localFileProtection(victimHost,victimAccount,exec,'/home/victimAccount/.bash_login')","OR",0
286,"RULE 84 (BB - owner file access)","AND",0
287,"ownerAccessible(victimHost,exec,'/home/victimAccount/.bash_login')","OR",0
288,"RULE 93 (BB - owner file access)","AND",0
289,"fileAttr(victimHost,'/home/victimAccount/.bash_login',-,r,w,x,r,w,x,-,-,-)","LEAF",1
290,"fileOwner(victimHost,victimAccount,'/home/victimAccount/.bash_login')","LEAF",1
291,"RULE 85 (BB - group file access)","AND",0
292,"groupAccessible(victimHost,exec,'/home/victimAccount/.bash_login')","LEAF",1
293,"fileGroupOwner(victimHost,'/home/victimAccount/.bash_login',victimGroup)","LEAF",1
294,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
295,"RULE 67 (BB - User is able to use a reverse shell)","AND",0
296,"canAccessFile(victimHost,victimAccount,exec,'/private')","OR",0
297,"RULE 83 (BB - A legitimate account can access file)","AND",0
298,"localFileProtection(victimHost,victimAccount,exec,'/private')","OR",0
299,"RULE 84 (BB - owner file access)","AND",0
300,"ownerAccessible(victimHost,exec,'/private')","OR",0
301,"RULE 93 (BB - owner file access)","AND",0
302,"fileOwner(victimHost,victimAccount,'/private')","LEAF",1
303,"RULE 85 (BB - group file access)","AND",0
304,"groupAccessible(victimHost,exec,'/private')","LEAF",1
305,"fileGroupOwner(victimHost,'/private',victimGroup)","LEAF",1
306,"installed(victimHost,'/bin/who',who)","LEAF",1
307,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
308,"RULE 59 (Asset - Able to abuse command and scripting interpreters)","AND",0
309,"cmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
310,"RULE 63 (T1059 - Command and Scripting Interpreter)","AND",0
311,"cmdScriptingInterpreterUnixShell(attacker,victimHost,'/bin/bash')","OR",0
312,"RULE 65 (T1059.004 - Command and Scripting Interpreter - PowerShell)","AND",0
313,"isUnixShell(bash)","LEAF",1
314,"canRunInstalledSoftware(attacker,victimHost,'/bin/bash',bash)","OR",0
315,"RULE 66 (BB - User is able to run installed software)","AND",0
316,"accessFile(attacker,victimHost,exec,'/bin/bash')","OR",0
317,"RULE 81 (BB - execCode implies file access)","AND",0
318,"installed(victimHost,'/bin/bash',bash)","LEAF",1
319,"malicious(attacker)","LEAF",1
320,"RULE 1 (T1033 - System Owner/User Discovery)","AND",0
321,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
322,"RULE 59 (Asset - Able to abuse command and scripting interpreters)","AND",0
323,"cmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
324,"RULE 62 (T1059 - Command and Scripting Interpreter)","AND",0
325,"cmdScriptingInterpreterPowerShell(attacker,victimHost,'/bin/powershell')","OR",0
326,"RULE 64 (T1059.001 - Command and Scripting Interpreter - PowerShell)","AND",0
327,"isPowerShell(powerShell)","LEAF",1
328,"canRunInstalledSoftware(attacker,victimHost,'/bin/powershell',powerShell)","OR",0
329,"RULE 66 (BB - User is able to run installed software)","AND",0
330,"accessFile(attacker,victimHost,exec,'/bin/powershell')","OR",0
331,"RULE 81 (BB - execCode implies file access)","AND",0
332,"installed(victimHost,'/bin/powershell',powerShell)","LEAF",1
