145,"RULE 27 (BB - owner file access)","AND",0
146,"ownerAccessible(victimHost,exec,'/private')","OR",0
147,"RULE 36 (BB - owner file access)","AND",0
148,"RULE 28 (BB - group file access)","AND",0
149,"groupAccessible(victimHost,exec,'/private')","LEAF",1
150,"dataBindDir(victimHost,'/private',privateDocuments)","LEAF",1
151,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
152,"RULE 2 (Asset - Able to abuse command and scripting interpreters)","AND",0
153,"cmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
154,"RULE 6 (T1059 - Command and Scripting Interpreter)","AND",0
155,"cmdScriptingInterpreterUnixShell(attacker,victimHost,'/bin/bash')","OR",0
156,"RULE 8 (T1059.004 - Command and Scripting Interpreter - PowerShell)","AND",0
157,"isUnixShell(bash)","LEAF",1
158,"canRunInstalledSoftware(attacker,victimHost,'/bin/bash',bash)","OR",0
159,"RULE 9 (BB - User is able to run installed software)","AND",0
160,"accessFile(attacker,victimHost,exec,'/bin/bash')","OR",0
161,"RULE 24 (BB - execCode implies file access)","AND",0
162,"installed(victimHost,'/bin/bash',bash)","LEAF",1
163,"malicious(attacker)","LEAF",1
164,"isSearchUtil(find)","LEAF",1
165,"canRunInstalledSoftware(attacker,victimHost,'/bin/find',find)","OR",0
166,"RULE 9 (BB - User is able to run installed software)","AND",0
167,"accessFile(attacker,victimHost,exec,'/bin/find')","OR",0
168,"RULE 24 (BB - execCode implies file access)","AND",0
169,"RULE 24 (BB - execCode implies file access)","AND",0
170,"RULE 24 (BB - execCode implies file access)","AND",0
171,"canAccessFile(victimHost,victimAccount,exec,'/bin/find')","OR",0
172,"RULE 26 (BB - A legitimate account can access file)","AND",0
173,"localFileProtection(victimHost,victimAccount,exec,'/bin/find')","OR",0
174,"RULE 29 (BB - world file access)","AND",0
175,"installed(victimHost,'/bin/find',find)","LEAF",1
176,"RULE 1 (T1083 - File and Directory Discovery)","AND",0
177,"isSearchUtil(ls)","LEAF",1
178,"canRunInstalledSoftware(attacker,victimHost,'/bin/ls',ls)","OR",0
179,"RULE 9 (BB - User is able to run installed software)","AND",0
180,"accessFile(attacker,victimHost,exec,'/bin/ls')","OR",0
181,"RULE 24 (BB - execCode implies file access)","AND",0
182,"RULE 24 (BB - execCode implies file access)","AND",0
183,"RULE 24 (BB - execCode implies file access)","AND",0
184,"canAccessFile(victimHost,victimAccount,exec,'/bin/ls')","OR",0
185,"RULE 26 (BB - A legitimate account can access file)","AND",0
186,"localFileProtection(victimHost,victimAccount,exec,'/bin/ls')","OR",0
187,"RULE 29 (BB - world file access)","AND",0
188,"installed(victimHost,'/bin/ls',ls)","LEAF",1
189,"RULE 1 (T1083 - File and Directory Discovery)","AND",0
190,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
191,"RULE 2 (Asset - Able to abuse command and scripting interpreters)","AND",0
192,"cmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
193,"RULE 5 (T1059 - Command and Scripting Interpreter)","AND",0
194,"cmdScriptingInterpreterPowerShell(attacker,victimHost,'/bin/powershell')","OR",0
195,"RULE 7 (T1059.001 - Command and Scripting Interpreter - PowerShell)","AND",0
196,"isPowerShell(powerShell)","LEAF",1
197,"canRunInstalledSoftware(attacker,victimHost,'/bin/powershell',powerShell)","OR",0
198,"RULE 9 (BB - User is able to run installed software)","AND",0
199,"accessFile(attacker,victimHost,exec,'/bin/powershell')","OR",0
200,"RULE 24 (BB - execCode implies file access)","AND",0
201,"installed(victimHost,'/bin/powershell',powerShell)","LEAF",1
202,"RULE 1 (T1083 - File and Directory Discovery)","AND",0
