169,"localFileProtection(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
170,"RULE 56 (BB - owner file access)","AND",0
171,"ownerAccessible(victimHost,exec,'/bin/powershell')","OR",0
172,"RULE 65 (BB - owner file access)","AND",0
173,"fileAttr(victimHost,'/bin/powershell',-,r,w,x,-,-,-,-,-,-)","LEAF",1
174,"fileOwner(victimHost,victimAccount,'/bin/powershell')","LEAF",1
175,"RULE 39 (BB - User is able to use a reverse shell)","AND",0
176,"canAccessFile(victimHost,victimAccount,exec,'/home/victimAccount/.bash_login')","OR",0
177,"RULE 55 (BB - A legitimate account can access file)","AND",0
178,"localFileProtection(victimHost,victimAccount,exec,'/home/victimAccount/.bash_login')","OR",0
179,"RULE 56 (BB - owner file access)","AND",0
180,"ownerAccessible(victimHost,exec,'/home/victimAccount/.bash_login')","OR",0
181,"RULE 65 (BB - owner file access)","AND",0
182,"fileAttr(victimHost,'/home/victimAccount/.bash_login',-,r,w,x,r,w,x,-,-,-)","LEAF",1
183,"fileOwner(victimHost,victimAccount,'/home/victimAccount/.bash_login')","LEAF",1
184,"RULE 57 (BB - group file access)","AND",0
185,"groupAccessible(victimHost,exec,'/home/victimAccount/.bash_login')","LEAF",1
186,"fileGroupOwner(victimHost,'/home/victimAccount/.bash_login',victimGroup)","LEAF",1
187,"RULE 39 (BB - User is able to use a reverse shell)","AND",0
188,"RULE 39 (BB - User is able to use a reverse shell)","AND",0
189,"canAccessFile(victimHost,victimAccount,exec,'/private')","OR",0
190,"RULE 55 (BB - A legitimate account can access file)","AND",0
191,"localFileProtection(victimHost,victimAccount,exec,'/private')","OR",0
192,"RULE 56 (BB - owner file access)","AND",0
193,"ownerAccessible(victimHost,exec,'/private')","OR",0
194,"RULE 65 (BB - owner file access)","AND",0
195,"fileOwner(victimHost,victimAccount,'/private')","LEAF",1
196,"RULE 57 (BB - group file access)","AND",0
197,"groupAccessible(victimHost,exec,'/private')","LEAF",1
198,"fileGroupOwner(victimHost,'/private',victimGroup)","LEAF",1
