66,"fileAttr(victimHost,'/bin/find',-,r,w,x,-,-,-,r,w,x)","LEAF",1
67,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
68,"canAccessFile(victimHost,_,exec,'/bin/ls')","OR",0
69,"RULE 39 (BB - A legitimate account can access file)","AND",0
70,"localFileProtection(victimHost,_,exec,'/bin/ls')","OR",0
71,"RULE 42 (BB - world file access)","AND",0
72,"worldAccessible(victimHost,exec,'/bin/ls')","OR",0
73,"RULE 51 (BB - world file access)","AND",0
74,"fileAttr(victimHost,'/bin/ls',-,r,w,x,-,-,-,r,w,x)","LEAF",1
75,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
76,"canAccessFile(victimHost,_,exec,'/bin/zip')","OR",0
77,"RULE 39 (BB - A legitimate account can access file)","AND",0
78,"localFileProtection(victimHost,_,exec,'/bin/zip')","OR",0
79,"RULE 42 (BB - world file access)","AND",0
80,"worldAccessible(victimHost,exec,'/bin/zip')","OR",0
81,"RULE 51 (BB - world file access)","AND",0
82,"fileAttr(victimHost,'/bin/zip',-,r,w,x,-,-,-,r,w,x)","LEAF",1
83,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
84,"canAccessFile(victimHost,_,exec,'/private')","OR",0
85,"RULE 39 (BB - A legitimate account can access file)","AND",0
86,"localFileProtection(victimHost,_,exec,'/private')","OR",0
87,"RULE 42 (BB - world file access)","AND",0
88,"worldAccessible(victimHost,exec,'/private')","OR",0
89,"RULE 51 (BB - world file access)","AND",0
90,"fileAttr(victimHost,'/private',d,r,w,x,r,-,x,r,-,x)","LEAF",1
91,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
92,"canAccessFile(victimHost,_,exec,'/private/secret1.doc')","OR",0
93,"RULE 39 (BB - A legitimate account can access file)","AND",0
94,"localFileProtection(victimHost,_,exec,'/private/secret1.doc')","OR",0
95,"RULE 42 (BB - world file access)","AND",0
96,"worldAccessible(victimHost,exec,'/private/secret1.doc')","OR",0
97,"RULE 51 (BB - world file access)","AND",0
98,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
99,"canAccessFile(victimHost,_,exec,'/private/secret2.doc')","OR",0
100,"RULE 39 (BB - A legitimate account can access file)","AND",0
101,"localFileProtection(victimHost,_,exec,'/private/secret2.doc')","OR",0
102,"RULE 42 (BB - world file access)","AND",0
103,"worldAccessible(victimHost,exec,'/private/secret2.doc')","OR",0
104,"RULE 51 (BB - world file access)","AND",0
105,"fileAttr(victimHost,'/private/secret2.doc',-,-,-,-,-,-,-,r,w,x)","LEAF",1
106,"RULE 37 (BB - execCode implies file access)","AND",0
107,"canAccessFile(victimHost,root,read,'/private/secret1.doc')","OR",0
108,"RULE 39 (BB - A legitimate account can access file)","AND",0
109,"localFileProtection(victimHost,root,read,'/private/secret1.doc')","OR",0
110,"RULE 42 (BB - world file access)","AND",0
111,"execCode(attacker,victimHost,root)","OR",0
112,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
113,"canAccessFile(victimHost,root,exec,'/bin/cat')","OR",0
114,"RULE 39 (BB - A legitimate account can access file)","AND",0
115,"localFileProtection(victimHost,root,exec,'/bin/cat')","OR",0
116,"RULE 40 (BB - owner file access)","AND",0
117,"ownerAccessible(victimHost,exec,'/bin/cat')","OR",0
118,"RULE 49 (BB - owner file access)","AND",0
119,"fileOwner(victimHost,root,'/bin/cat')","LEAF",1
120,"RULE 42 (BB - world file access)","AND",0
121,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
122,"canAccessFile(victimHost,root,exec,'/bin/find')","OR",0
123,"RULE 39 (BB - A legitimate account can access file)","AND",0
124,"localFileProtection(victimHost,root,exec,'/bin/find')","OR",0
125,"RULE 40 (BB - owner file access)","AND",0
126,"ownerAccessible(victimHost,exec,'/bin/find')","OR",0
127,"RULE 49 (BB - owner file access)","AND",0
128,"fileOwner(victimHost,root,'/bin/find')","LEAF",1
129,"RULE 42 (BB - world file access)","AND",0
130,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
131,"canAccessFile(victimHost,root,exec,'/bin/ls')","OR",0
132,"RULE 39 (BB - A legitimate account can access file)","AND",0
133,"localFileProtection(victimHost,root,exec,'/bin/ls')","OR",0
134,"RULE 40 (BB - owner file access)","AND",0
135,"ownerAccessible(victimHost,exec,'/bin/ls')","OR",0
136,"RULE 49 (BB - owner file access)","AND",0
137,"fileOwner(victimHost,root,'/bin/ls')","LEAF",1
138,"RULE 42 (BB - world file access)","AND",0
139,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
140,"canAccessFile(victimHost,root,exec,'/bin/zip')","OR",0
141,"RULE 39 (BB - A legitimate account can access file)","AND",0
142,"localFileProtection(victimHost,root,exec,'/bin/zip')","OR",0
143,"RULE 40 (BB - owner file access)","AND",0
144,"ownerAccessible(victimHost,exec,'/bin/zip')","OR",0
145,"RULE 49 (BB - owner file access)","AND",0
146,"fileOwner(victimHost,root,'/bin/zip')","LEAF",1
147,"RULE 42 (BB - world file access)","AND",0
148,"RULE 37 (BB - execCode implies file access)","AND",0
149,"canAccessFile(victimHost,victimAccount,read,'/private/secret1.doc')","OR",0
150,"RULE 39 (BB - A legitimate account can access file)","AND",0
151,"localFileProtection(victimHost,victimAccount,read,'/private/secret1.doc')","OR",0
152,"RULE 42 (BB - world file access)","AND",0
153,"execCode(attacker,victimHost,victimAccount)","OR",0
154,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
155,"canAccessFile(victimHost,victimAccount,exec,'/bin/bash')","OR",0
156,"RULE 39 (BB - A legitimate account can access file)","AND",0
157,"localFileProtection(victimHost,victimAccount,exec,'/bin/bash')","OR",0
158,"RULE 41 (BB - group file access)","AND",0
159,"groupAccessible(victimHost,exec,'/bin/bash')","LEAF",1
160,"fileGroupOwner(victimHost,'/bin/bash',victimGroup)","LEAF",1
161,"inGroup(victimAccount,victimGroup)","LEAF",1
162,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
163,"canAccessFile(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
164,"RULE 39 (BB - A legitimate account can access file)","AND",0
165,"localFileProtection(victimHost,victimAccount,exec,'/bin/powershell')","OR",0
166,"RULE 40 (BB - owner file access)","AND",0
167,"ownerAccessible(victimHost,exec,'/bin/powershell')","OR",0
168,"RULE 49 (BB - owner file access)","AND",0
169,"fileAttr(victimHost,'/bin/powershell',-,r,w,x,-,-,-,-,-,-)","LEAF",1
170,"fileOwner(victimHost,victimAccount,'/bin/powershell')","LEAF",1
171,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
172,"RULE 23 (BB - User is able to use a reverse shell)","AND",0
173,"canAccessFile(victimHost,victimAccount,exec,'/private')","OR",0
174,"RULE 39 (BB - A legitimate account can access file)","AND",0
175,"localFileProtection(victimHost,victimAccount,exec,'/private')","OR",0
176,"RULE 40 (BB - owner file access)","AND",0
177,"ownerAccessible(victimHost,exec,'/private')","OR",0
178,"RULE 49 (BB - owner file access)","AND",0
179,"fileOwner(victimHost,victimAccount,'/private')","LEAF",1
180,"RULE 41 (BB - group file access)","AND",0
181,"groupAccessible(victimHost,exec,'/private')","LEAF",1
182,"fileGroupOwner(victimHost,'/private',victimGroup)","LEAF",1
183,"dataBind(victimHost,'/private/secret1.doc',privateDocuments)","LEAF",1
184,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
185,"RULE 15 (Asset - Able to abuse command and scripting interpreters)","AND",0
186,"cmdScriptingInterpreter(attacker,victimHost,'/bin/bash')","OR",0
187,"RULE 19 (T1059 - Command and Scripting Interpreter)","AND",0
188,"cmdScriptingInterpreterUnixShell(attacker,victimHost,'/bin/bash')","OR",0
189,"RULE 21 (T1059.004 - Command and Scripting Interpreter - PowerShell)","AND",0
190,"isUnixShell(bash)","LEAF",1
191,"canRunInstalledSoftware(attacker,victimHost,'/bin/bash',bash)","OR",0
192,"RULE 22 (BB - User is able to run installed software)","AND",0
193,"accessFile(attacker,victimHost,exec,'/bin/bash')","OR",0
194,"RULE 37 (BB - execCode implies file access)","AND",0
195,"installed(victimHost,'/bin/bash',bash)","LEAF",1
196,"malicious(attacker)","LEAF",1
197,"canDiscoverData(attacker,victimHost,privateDocuments)","OR",0
198,"RULE 13 (Asset - Able to run file and directory discovery process on host)","AND",0
199,"fileAndDirectoryDiscovery(attacker,victimHost,privateDocuments)","OR",0
200,"RULE 14 (T1083 - File and Directory Discovery)","AND",0
201,"accessFile(attacker,victimHost,read,'/private')","OR",0
202,"RULE 37 (BB - execCode implies file access)","AND",0
203,"canAccessFile(victimHost,_,read,'/private')","OR",0
204,"RULE 39 (BB - A legitimate account can access file)","AND",0
205,"localFileProtection(victimHost,_,read,'/private')","OR",0
206,"RULE 42 (BB - world file access)","AND",0
207,"worldAccessible(victimHost,read,'/private')","OR",0
208,"RULE 45 (BB - world file access)","AND",0
209,"RULE 37 (BB - execCode implies file access)","AND",0
210,"canAccessFile(victimHost,root,read,'/private')","OR",0
211,"RULE 39 (BB - A legitimate account can access file)","AND",0
212,"localFileProtection(victimHost,root,read,'/private')","OR",0
213,"RULE 42 (BB - world file access)","AND",0
214,"RULE 37 (BB - execCode implies file access)","AND",0
215,"canAccessFile(victimHost,victimAccount,read,'/private')","OR",0
216,"RULE 39 (BB - A legitimate account can access file)","AND",0
217,"localFileProtection(victimHost,victimAccount,read,'/private')","OR",0
218,"RULE 40 (BB - owner file access)","AND",0
219,"ownerAccessible(victimHost,read,'/private')","OR",0
220,"RULE 43 (BB - owner file access)","AND",0
221,"RULE 41 (BB - group file access)","AND",0
222,"groupAccessible(victimHost,read,'/private')","LEAF",1
223,"RULE 42 (BB - world file access)","AND",0
224,"dataBindDir(victimHost,'/private',privateDocuments)","LEAF",1
225,"isSearchUtil(find)","LEAF",1
226,"canRunInstalledSoftware(attacker,victimHost,'/bin/find',find)","OR",0
227,"RULE 22 (BB - User is able to run installed software)","AND",0
228,"accessFile(attacker,victimHost,exec,'/bin/find')","OR",0
229,"RULE 37 (BB - execCode implies file access)","AND",0
230,"RULE 37 (BB - execCode implies file access)","AND",0
231,"RULE 37 (BB - execCode implies file access)","AND",0
232,"canAccessFile(victimHost,victimAccount,exec,'/bin/find')","OR",0
233,"RULE 39 (BB - A legitimate account can access file)","AND",0
234,"localFileProtection(victimHost,victimAccount,exec,'/bin/find')","OR",0
235,"RULE 42 (BB - world file access)","AND",0
236,"installed(victimHost,'/bin/find',find)","LEAF",1
237,"RULE 14 (T1083 - File and Directory Discovery)","AND",0
238,"isSearchUtil(ls)","LEAF",1
239,"canRunInstalledSoftware(attacker,victimHost,'/bin/ls',ls)","OR",0
240,"RULE 22 (BB - User is able to run installed software)","AND",0
241,"accessFile(attacker,victimHost,exec,'/bin/ls')","OR",0
242,"RULE 37 (BB - execCode implies file access)","AND",0
243,"RULE 37 (BB - execCode implies file access)","AND",0
244,"RULE 37 (BB - execCode implies file access)","AND",0
245,"canAccessFile(victimHost,victimAccount,exec,'/bin/ls')","OR",0
246,"RULE 39 (BB - A legitimate account can access file)","AND",0
247,"localFileProtection(victimHost,victimAccount,exec,'/bin/ls')","OR",0
248,"RULE 42 (BB - world file access)","AND",0
249,"installed(victimHost,'/bin/ls',ls)","LEAF",1
250,"RULE 14 (T1083 - File and Directory Discovery)","AND",0
251,"canAbuseCmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
252,"RULE 15 (Asset - Able to abuse command and scripting interpreters)","AND",0
253,"cmdScriptingInterpreter(attacker,victimHost,'/bin/powershell')","OR",0
254,"RULE 18 (T1059 - Command and Scripting Interpreter)","AND",0
255,"cmdScriptingInterpreterPowerShell(attacker,victimHost,'/bin/powershell')","OR",0
256,"RULE 20 (T1059.001 - Command and Scripting Interpreter - PowerShell)","AND",0
257,"isPowerShell(powerShell)","LEAF",1
258,"canRunInstalledSoftware(attacker,victimHost,'/bin/powershell',powerShell)","OR",0
259,"RULE 22 (BB - User is able to run installed software)","AND",0
260,"accessFile(attacker,victimHost,exec,'/bin/powershell')","OR",0
261,"RULE 37 (BB - execCode implies file access)","AND",0
262,"installed(victimHost,'/bin/powershell',powerShell)","LEAF",1
263,"RULE 14 (T1083 - File and Directory Discovery)","AND",0
264,"isDataUtil(cat)","LEAF",1
265,"canRunInstalledSoftware(attacker,victimHost,'/bin/cat',cat)","OR",0
266,"RULE 22 (BB - User is able to run installed software)","AND",0
267,"accessFile(attacker,victimHost,exec,'/bin/cat')","OR",0
268,"RULE 37 (BB - execCode implies file access)","AND",0
269,"RULE 37 (BB - execCode implies file access)","AND",0
270,"RULE 37 (BB - execCode implies file access)","AND",0
271,"canAccessFile(victimHost,victimAccount,exec,'/bin/cat')","OR",0
272,"RULE 39 (BB - A legitimate account can access file)","AND",0
273,"localFileProtection(victimHost,victimAccount,exec,'/bin/cat')","OR",0
274,"RULE 42 (BB - world file access)","AND",0
275,"installed(victimHost,'/bin/cat',cat)","LEAF",1
276,"RULE 7 (T1005 - Data from Local System)","AND",0
277,"RULE 7 (T1005 - Data from Local System)","AND",0
278,"accessFile(attacker,victimHost,read,'/private/secret2.doc')","OR",0
279,"RULE 37 (BB - execCode implies file access)","AND",0
280,"canAccessFile(victimHost,_,read,'/private/secret2.doc')","OR",0
281,"RULE 39 (BB - A legitimate account can access file)","AND",0
282,"localFileProtection(victimHost,_,read,'/private/secret2.doc')","OR",0
283,"RULE 42 (BB - world file access)","AND",0
284,"worldAccessible(victimHost,read,'/private/secret2.doc')","OR",0
285,"RULE 45 (BB - world file access)","AND",0
286,"RULE 37 (BB - execCode implies file access)","AND",0
287,"canAccessFile(victimHost,root,read,'/private/secret2.doc')","OR",0
288,"RULE 39 (BB - A legitimate account can access file)","AND",0
289,"localFileProtection(victimHost,root,read,'/private/secret2.doc')","OR",0
290,"RULE 42 (BB - world file access)","AND",0
291,"RULE 37 (BB - execCode implies file access)","AND",0
292,"canAccessFile(victimHost,victimAccount,read,'/private/secret2.doc')","OR",0
293,"RULE 39 (BB - A legitimate account can access file)","AND",0
294,"localFileProtection(victimHost,victimAccount,read,'/private/secret2.doc')","OR",0
295,"RULE 42 (BB - world file access)","AND",0
296,"dataBind(victimHost,'/private/secret2.doc',privateDocuments)","LEAF",1
297,"RULE 7 (T1005 - Data from Local System)","AND",0
